color,duration,gross,movie_title,country,content_rating,title_year,imdb_score,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
1,118.0,56398162.0,Drumline ,0.7952063914780293,3.0,2002.0,5.7,2000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,121.0,60072596.0,Why Did I Get Married Too? ,0.7952063914780293,3.0,2010.0,4.4,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,105.0,56362352.0,Edward Scissorhands ,0.7952063914780293,3.0,1990.0,7.9,16000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,110.0,56154094.0,Me Before You ,0.08468708388814913,3.0,2016.0,7.6,51000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,114.0,65623128.0,Madea's Witness Protection ,0.7952063914780293,3.0,2012.0,4.8,17440.130650769996,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,85.0,48546578.0,Date Movie ,0.7952063914780293,3.0,2006.0,2.7,806.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,72.0,48423368.0,Return to Never Land ,0.7952063914780293,1.0,2002.0,5.8,302.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,128.0,52066000.0,Selma ,0.08468708388814913,3.0,2014.0,7.5,22000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,72.0,47887943.0,The Jungle Book 2 ,0.7952063914780293,1.0,2003.0,5.4,227.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,89.0,46363118.0,Boogeyman ,0.7952063914780293,3.0,2005.0,4.1,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,96.0,47852604.0,Premonition ,0.7952063914780293,3.0,2007.0,5.9,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,77.0,45542421.0,The Tigger Movie ,0.7952063914780293,1.0,2000.0,6.3,347.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,111.0,42652003.0,Max ,0.7952063914780293,2.0,2015.0,6.8,33000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93.0,39737645.0,Epic Movie ,0.7952063914780293,3.0,2007.0,2.3,17440.130650769996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129.0,37567440.0,Conan the Barbarian ,0.7952063914780293,4.0,1982.0,6.9,17440.130650769996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,128.0,44988180.0,Spotlight ,0.7952063914780293,4.0,2015.0,8.1,80000.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,110.0,39263506.0,Lakeview Terrace ,0.7952063914780293,3.0,2008.0,6.1,17440.130650769996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,137.0,39143839.0,The Grudge 2 ,0.7952063914780293,3.0,2006.0,5.0,930.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,124.0,37672350.0,How Stella Got Her Groove Back ,0.7952063914780293,4.0,1998.0,5.5,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,93.0,38037513.0,Bill & Ted's Bogus Journey ,0.7952063914780293,2.0,1991.0,6.2,17440.130650769996,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,115.0,37442180.0,Man of the Year ,0.7952063914780293,3.0,2006.0,6.2,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,105.0,35596227.0,The American ,0.7952063914780293,4.0,2010.0,6.3,10000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,127.0,35422828.0,Selena ,0.7952063914780293,2.0,1997.0,6.7,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,82.0,36658108.0,Vampires Suck ,0.7952063914780293,3.0,2010.0,3.5,16000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,143.0,34300771.0,Babel ,0.026897470039946737,4.0,2006.0,7.5,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103.0,34290142.0,This Is Where I Leave You ,0.7952063914780293,4.0,2014.0,6.6,14000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104.0,33422556.0,Doubt ,0.7952063914780293,3.0,2008.0,7.5,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,98.0,32774834.0,Team America: World Police ,0.7952063914780293,4.0,2004.0,7.2,17440.130650769996,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92.0,34334256.0,Texas Chainsaw 3D ,0.7952063914780293,4.0,2013.0,4.8,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,123.0,32051917.0,Copycat ,0.7952063914780293,4.0,1995.0,6.6,17440.130650769996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,88.0,32014289.0,Scary Movie 5 ,0.7952063914780293,3.0,2013.0,3.5,13000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,128.0,31838002.0,Milk ,0.7952063914780293,4.0,2008.0,7.6,10000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,107.0,36874745.0,Risen ,0.7952063914780293,3.0,2016.0,6.3,21000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,91.0,30079316.0,Ghost Ship ,0.7952063914780293,4.0,2002.0,5.5,17440.130650769996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,90.0,35033759.0,A Very Harold & Kumar 3D Christmas ,0.7952063914780293,4.0,2011.0,6.3,21000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115.0,29753944.0,Wild Things ,0.7952063914780293,4.0,1998.0,6.5,17440.130650769996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,113.0,31146570.0,The Debt ,0.7952063914780293,4.0,2010.0,6.9,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,113.0,27277055.0,High Fidelity ,0.08468708388814913,4.0,2000.0,7.6,10000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,87.0,26876529.0,One Missed Call ,0.09320905459387484,3.0,2008.0,3.9,17440.130650769996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,101.0,53146000.0,Eye for an Eye ,0.7952063914780293,4.0,1996.0,6.1,613.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,111.0,30028592.0,The Bank Job ,0.08468708388814913,4.0,2008.0,7.3,17440.130650769996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,108.0,34126138.0,Eternal Sunshine of the Spotless Mind ,0.7952063914780293,4.0,2004.0,8.3,52000.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,105.0,25677801.0,You Again ,0.7952063914780293,2.0,2010.0,5.8,17440.130650769996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,109.0,26415649.0,Street Kings ,0.7952063914780293,4.0,2008.0,6.8,17440.130650769996,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,109.0,26003149.0,The World's End ,0.08468708388814913,4.0,2013.0,7.0,49000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,99.0,25584685.0,Nancy Drew ,0.7952063914780293,2.0,2007.0,5.9,590.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1,98.0,29975979.0,Daybreakers ,0.09320905459387484,4.0,2009.0,6.5,17440.130650769996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,104.0,31584722.0,She's Out of My League ,0.7952063914780293,4.0,2010.0,6.4,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,109.0,23179303.0,Monte Carlo ,0.09320905459387484,2.0,2011.0,5.8,6000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,75.0,23078294.0,Stay Alive ,0.7952063914780293,3.0,2006.0,5.1,17440.130650769996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,119.0,21413105.0,Quigley Down Under ,0.09320905459387484,3.0,1990.0,6.8,17440.130650769996,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,90.0,25077977.0,Alpha and Omega ,0.7952063914780293,2.0,2010.0,5.3,17440.130650769996,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,97.0,23292105.0,The Covenant ,0.7952063914780293,3.0,2006.0,5.3,3000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,89.0,20916309.0,Shorts ,0.7952063914780293,2.0,2009.0,4.9,431.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,106.0,21200000.0,To Die For ,0.7952063914780293,4.0,1995.0,6.8,1000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104.0,20241395.0,Vampires ,0.7952063914780293,4.0,1998.0,6.1,17440.130650769996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,108.0,32000000.0,Psycho ,0.7952063914780293,4.0,1960.0,8.5,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,112.0,19151864.0,My Best Friend's Girl ,0.7952063914780293,4.0,2008.0,5.9,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,104.0,23393765.0,Endless Love ,0.7952063914780293,3.0,2014.0,6.3,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,113.0,18882880.0,Georgia Rule ,0.7952063914780293,4.0,2007.0,5.9,681.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98.0,8500000.0,Under the Rainbow ,0.7952063914780293,2.0,1981.0,5.4,501.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,114.0,18252684.0,Simon Birch ,0.7952063914780293,2.0,1998.0,6.9,17440.130650769996,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124.0,19661987.0,Reign Over Me ,0.7952063914780293,4.0,2007.0,7.5,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,148.0,18352454.0,Into the Wild ,0.7952063914780293,4.0,2007.0,8.2,76000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108.0,17803796.0,School for Scoundrels ,0.7952063914780293,3.0,2006.0,5.9,484.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.0,17529157.0,Silent Hill: Revelation 3D ,0.026897470039946737,4.0,2012.0,5.0,25000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,108.0,25753840.0,From Dusk Till Dawn ,0.7952063914780293,4.0,1996.0,7.3,12000.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,68.0,18081626.0,Pooh's Heffalump Movie ,0.7952063914780293,1.0,2005.0,6.4,264.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,103.0,17518220.0,Home for the Holidays ,0.7952063914780293,3.0,1995.0,6.6,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,99.0,17104669.0,Kung Fu Hustle ,0.09320905459387484,4.0,2004.0,7.8,17440.130650769996,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,88.0,16988996.0,The Country Bears ,0.7952063914780293,1.0,2002.0,4.0,422.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,128.0,15797907.0,The Kite Runner ,0.7952063914780293,3.0,2007.0,7.6,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124.0,16248701.0,21 Grams ,0.7952063914780293,4.0,2003.0,7.7,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84.0,15712072.0,Paparazzi ,0.7952063914780293,3.0,2004.0,5.8,269.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,122.0,191449475.0,Twilight ,0.7952063914780293,3.0,2008.0,5.2,19000.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,101.0,15408822.0,A Guy Thing ,0.7952063914780293,3.0,2003.0,5.6,401.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,98.0,15464026.0,Loser ,0.7952063914780293,3.0,2000.0,5.3,1000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,225.0,8000000.0,The Greatest Story Ever Told ,0.7952063914780293,1.0,1965.0,6.6,1000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,88.0,14174654.0,Disaster Movie ,0.7952063914780293,3.0,2008.0,1.9,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,88.0,15988876.0,Armored ,0.7952063914780293,3.0,2009.0,5.7,17440.130650769996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,94.0,13801755.0,The Man Who Knew Too Little ,0.7952063914780293,2.0,1997.0,6.6,17440.130650769996,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,117.0,13987482.0,What's Your Number? ,0.7952063914780293,4.0,2011.0,6.0,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,95.0,14291570.0,Lockout ,0.026897470039946737,3.0,2012.0,6.1,10000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,99.0,12181484.0,Envy ,0.7952063914780293,3.0,2004.0,4.8,713.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.0,13630226.0,Crank: High Voltage ,0.7952063914780293,4.0,2009.0,6.2,17440.130650769996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,98.0,13383737.0,Bullets Over Broadway ,0.7952063914780293,4.0,1994.0,7.5,979.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,123.0,13391174.0,One Night with the King ,0.7952063914780293,2.0,2006.0,6.3,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,101.0,12987647.0,The Quiet American ,0.08468708388814913,4.0,2002.0,7.1,983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
1,102.0,12469811.0,The Weather Man ,0.7952063914780293,4.0,2005.0,6.6,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94.0,12398628.0,Undisputed ,0.7952063914780293,4.0,2002.0,6.1,977.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,102.0,13214030.0,Ghost Town ,0.7952063914780293,3.0,2008.0,6.7,17440.130650769996,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,108.0,12232937.0,12 Rounds ,0.7952063914780293,3.0,2009.0,5.6,17440.130650769996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,116.0,12134420.0,Let Me In ,0.08468708388814913,4.0,2010.0,7.2,25000.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,93.0,11784000.0,3 Ninjas Kick Back ,0.7952063914780293,2.0,1994.0,4.3,444.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102.0,11169531.0,Be Kind Rewind ,0.08468708388814913,3.0,2008.0,6.4,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103.0,11034436.0,Mrs Henderson Presents ,0.08468708388814913,4.0,2005.0,7.1,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,115.0,12626905.0,Triple 9 ,0.7952063914780293,4.0,2016.0,6.3,17440.130650769996,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,96.0,10569071.0,Deconstructing Harry ,0.7952063914780293,4.0,1997.0,7.4,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98.0,10544143.0,Three to Tango ,0.09320905459387484,3.0,1999.0,6.1,311.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,101.0,13650738.0,Burnt ,0.7952063914780293,4.0,2015.0,6.6,25000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106.0,10555348.0,We're No Angels ,0.7952063914780293,3.0,1989.0,6.0,855.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101.0,9714482.0,Everyone Says I Love You ,0.7952063914780293,4.0,1996.0,6.8,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,87.0,8579684.0,Death at a Funeral ,0.7952063914780293,4.0,2007.0,7.4,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111.0,9525276.0,Death Sentence ,0.7952063914780293,4.0,2007.0,6.8,17440.130650769996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99.0,8855646.0,Everybody's Fine ,0.7952063914780293,3.0,2009.0,7.2,10000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,88.0,9109322.0,Superbabies: Baby Geniuses 2 ,0.09320905459387484,2.0,2004.0,1.9,17440.130650769996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,83.0,8326035.0,The Man ,0.09320905459387484,3.0,2005.0,5.5,676.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91.0,8104069.0,Code Name: The Cleaner ,0.7952063914780293,3.0,2007.0,4.5,233.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108.0,8054280.0,Connie and Carla ,0.7952063914780293,3.0,2004.0,6.3,924.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,148.0,8093318.0,Inherent Vice ,0.7952063914780293,4.0,2014.0,6.7,18000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,77.0,7382993.0,Doogal ,0.7952063914780293,1.0,2006.0,2.8,346.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,110.0,8888355.0,Battle of the Year ,0.7952063914780293,3.0,2013.0,5.0,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,83.0,7001720.0,An American Carol ,0.7952063914780293,3.0,2008.0,4.3,797.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,107.0,7268659.0,Machete Kills ,0.09320905459387484,4.0,2013.0,5.6,48000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,100.0,6852144.0,Willard ,0.09320905459387484,3.0,2003.0,6.2,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,87.0,6563357.0,Strange Wilderness ,0.7952063914780293,4.0,2008.0,5.3,847.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,154.0,6201757.0,Topsy-Turvy ,0.08468708388814913,4.0,1999.0,7.4,608.0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,99.0,5702083.0,A Dangerous Method ,0.08468708388814913,4.0,2011.0,6.5,36000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,100.0,5480996.0,A Scanner Darkly ,0.7952063914780293,4.0,2006.0,7.1,17440.130650769996,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,116.0,6002756.0,Chasing Mavericks ,0.7952063914780293,2.0,2012.0,7.2,13000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,94.0,5132655.0,Alone in the Dark ,0.09320905459387484,4.0,2005.0,2.3,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,111.0,5205343.0,Bandslam ,0.7952063914780293,2.0,2009.0,6.4,1000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,100.0,5005883.0,Birth ,0.7952063914780293,4.0,2004.0,6.1,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1,125.0,5749134.0,A Most Violent Year ,0.7952063914780293,4.0,2014.0,7.0,17440.130650769996,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,119.0,4234040.0,Flash of Genius ,0.7952063914780293,3.0,2008.0,7.0,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,135.0,4001121.0,I'm Not There. ,0.7952063914780293,4.0,2007.0,7.0,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,93.0,3749061.0,The Cold Light of Day ,0.7952063914780293,3.0,2012.0,4.9,17440.130650769996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,114.0,3519627.0,The Brothers Bloom ,0.7952063914780293,3.0,2008.0,6.9,17440.130650769996,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,124.0,3081925.0,"Synecdoche, New York ",0.7952063914780293,4.0,2008.0,7.5,13000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,134.0,2298191.0,Princess Mononoke ,0.09320905459387484,3.0,1997.0,8.4,11000.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,114.0,2353728.0,Bon voyage ,0.026897470039946737,3.0,2003.0,6.9,235.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
1,124.0,2000000.0,Can't Stop the Music ,0.7952063914780293,2.0,1980.0,4.5,1000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,104.0,1900725.0,The Proposition ,0.09320905459387484,4.0,2005.0,7.4,17440.130650769996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,118.0,2246000.0,Courage ,0.7952063914780293,2.0,2015.0,7.0,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,80.0,1646664.0,Marci X ,0.7952063914780293,4.0,2003.0,2.8,241.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,107.0,1190018.0,Equilibrium ,0.7952063914780293,4.0,2002.0,7.5,20000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,125.0,1027749.0,The Children of Huang Shi ,0.09320905459387484,4.0,2008.0,7.1,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,115.0,882710.0,The Yards ,0.7952063914780293,4.0,2000.0,6.4,401.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,122.0,531009.0,By the Sea ,0.7952063914780293,4.0,2015.0,5.3,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,103.0,410388.0,Steamboy ,0.09320905459387484,3.0,2004.0,6.9,973.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,101.0,375474.0,The Game of Their Lives ,0.7952063914780293,2.0,2005.0,6.2,445.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,107.0,305070.0,Rapa Nui ,0.7952063914780293,4.0,1994.0,6.4,399.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,107.0,1183354.0,Dylan Dog: Dead of Night ,0.7952063914780293,3.0,2010.0,5.1,17440.130650769996,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1,100.0,121972.0,People I Know ,0.7952063914780293,4.0,2002.0,5.5,217.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,110.0,263365.0,The Tempest ,0.7952063914780293,3.0,2010.0,5.4,17440.130650769996,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,125.0,8047690.0,The Painted Veil ,0.09320905459387484,3.0,2006.0,7.5,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,184.0,476270.0,The Baader Meinhof Complex ,0.09320905459387484,4.0,2008.0,7.4,17440.130650769996,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,236.0,184208848.0,Dances with Wolves ,0.7952063914780293,3.0,1990.0,8.0,17440.130650769996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
